source,target,weight
10204616750398666,10204438727385507,4
609358039163279,785726394853373,1
10204481731593161,10204545101691820,1
10200828014261082,704956102897093,3
10204254323813683,993417924022714,4
875770839104732,900695479940907,2
851978538224475,10153038142757584,12
222105358211066,733992779982412,1
187503688348893,1312324058788429,1
1413984932252652,691472100888293,2
842011875842288,1306143776063771,1
10207039677206383,10205154932171774,2
843846795711859,1067529349930261,3
557755004369988,280519352405959,1
10201988606336686,10201899321353523,4
10205294290775931,769220996444793,1
10152990475043928,770510976349892,3
819779361417516,834936186528047,1
10152182110337893,10152514065183929,2
10207373250119604,939559442761746,3
10152414386002127,10204194722251641,1
10204067888683452,10204411973205706,4
1482115792103716,10201384073642498,1
10203681975718719,927237013964500,1
10207326653471013,787589531263162,4
891408647566738,794074120657038,1
669902956412652,10202544346114693,1
415793825236684,849535118411256,2
1015370828480378,769538633134863,1
10207326653471013,788438564561316,1
854642937914324,1585810688374243,3
10202926507397709,404505703039169,1
999461133412150,1535373726692333,1
860016444030969,1023216201033685,1
415751695240277,10202774369621662,2
343339062709217,858930917473153,1
545255385594158,1669566519936409,2
990875564271507,10205257792660317,3
751327374956470,810656495662882,1
775552812479205,10205836756657747,2
808834295824858,766546436777792,7
1042164019131835,814178785269239,1
695576323919428,1308392075891788,2
848664235179491,844686418895643,2
921176567912655,10201944056664772,5
814335291924748,1067147959982822,4
781486951907849,10205510170570626,3
1004926462884137,1154308211252385,1
579491808821259,1059804540720984,2
852814741480383,1769135860078032,3
981753241911313,10209550638066580,2
896724283712748,1139408389419046,3
898060066876136,969108686437431,1
10206771160375649,10206294312315799,1
886424034712170,870898712966683,6
856495737761779,1047831781968284,2
10203709349643202,785192381551820,1
10207696044015191,10202380208384818,1
10203019414380159,230509253815290,1
573526926085167,781624335236344,1
884327141589758,1477156812527500,11
1095723527113813,10205418030161179,3
553713158106233,1017924464889329,2
1486204328266953,753310348095476,1
10202860593869396,10204814426460034,1
1585973921662023,1663734347189236,17
656294334443247,681974815209188,3
1652992218310236,946255355392018,1
619089061521475,1625189221098471,1
1862302990648567,735061996569587,1
753575684664650,10205725639805704,3
760417620695963,828079863907088,1
10201705227898494,293098837565855,1
10202253435335395,324307027763489,2
681422615239817,869171016481391,3
957827887615452,1065031550180603,1
1084063678272480,352113104948605,1
10203963084112424,10203831842911572,1
1004172692985127,636499063105355,1
973896746045541,647296448745587,1
586384421528558,650502815021948,1
1566735816923695,324062937798828,2
10207387029332919,874992625854123,1
716635138449413,419356708263408,1
666185510193726,789413364413383,1
10154818349202802,1072217699474485,3
4366625020108,974904385854390,5
792205134189460,857412117642968,5
678888862187541,868366709906406,2
10203000920123642,10152594845926284,1
319993921503941,335473040239775,5
758783570846090,709370179129853,1
1120884427956632,10202314757065432,2
511355615673939,490843224443480,1
770044043052220,1407437219576441,1
1596355550592122,290432461157243,2
10204712881162073,741592535932684,1
510425699099692,1098968936783117,2
670912679671004,1574116259469925,4
905788199441234,10202368996744799,1
558936537568301,674894869246678,1
782950725048985,10205270010895148,2
187503688348893,656585804506224,1
10152897090744199,627275307365794,4
1622249668001660,1670390153195023,2
568861843258480,497951207212781,1
1517145291917042,871742702859336,1
1326110907415009,883823301683636,6
10203727856980273,574383919333015,5
1586601214912922,487887581353230,5
702652703162887,4523363299979,5
689777494403449,801244363302070,1
10203682239039434,10204760813930522,2
10153605982492042,855439967895515,2
957088904363426,10202377600000077,1
336625016499121,1049225488433181,1
10203953322740564,194984277518341,1
892710564086711,1065772830103697,1
10202133467457966,841798375843123,1
10201668272068809,875708235786435,8
1131058330243727,711490818929549,2
903046773047585,692251714245957,1
1130968283596862,1522668088010901,1
556530071136565,10201497386636919,1
1033316723391233,898844070159816,3
670577676380064,675533655836394,2
10152408918831705,564971300287213,13
10204597679035115,10152424062869792,1
426784777498718,836460439753139,1
428360257301543,638121736317131,2
10152913441333287,912625885422207,1
745828965484965,586758704784352,3
10204252273533153,10205110292743627,1
10153047913190774,10204618802219649,1
10203940239041701,869787836417017,1
10203957018671041,10205398175383199,1
722413704506146,4927614204969,1
760590010677609,2201643956726679,1
206494876415630,905609632828628,2
575353239268286,1012097182149661,1
585655821579706,218933555126714,1
587929798017947,508009902633930,1
784576451657651,1480551692229186,2
10207519066681553,10153640753932384,1
1154434424614024,1035002276545363,2
781627185286744,1684929348407998,1
863568460338652,1043268659035468,9
789545664389368,10207686572099302,1
10152505652728093,10153182661103312,1
847260805353740,1504658129816575,1
388052051354379,10202510115095101,1
839865126063924,390736724466542,3
4353224924112,533238703466310,1
10152351154588127,10152396272899780,2
990599254289930,1090539154339309,3
10152312548522964,10202974870952025,2
10202320884462585,10204999368495384,2
460416787423277,10203963855791541,1
10152098363358907,157051077986377,1
745558715561284,485159768286568,1
10204585128942104,705219996295032,4
10201802196135404,211835249275731,3
789457224431660,4940027554796,5
10204878168779941,965726980134357,2
982524601782367,1130056713689047,1
781708371884342,255017981500958,2
10210230764749512,999219766759578,4
767210463353395,944641338892450,2
1398312497164732,1131669500216558,1
1503400369906192,703036313111869,1
993330424027360,777745325668034,3
10205799096247725,10207702492259708,1
927580690620326,1004926462884137,1
1615701632089575,10203823997616740,1
10152894596274882,10152668066513684,2
10154071568525175,10203544299669845,18
1468048673523582,481264448640734,2
10152509768162762,892947517398464,1
730193580420243,462454377229626,2
204484856611636,913364542034990,7
906235392737189,596723287103861,3
915169651856944,1038446696170662,1
748221491875398,775447255897016,1
1087670214588956,727419340613901,1
707056882681124,886852838053496,1
10205467793968546,10152331057083867,1
1058398030851602,706360939447961,1
816407855118898,574446682656849,1
163627520745817,790348337666709,1
10204181497076179,947243641982865,1
838204062875603,1215853841774127,2
10154099254275541,10208081539739801,1
1005649036114648,863290913753894,1
1394100624219150,783769908340868,1
1745665379005738,1559334050949508,1
10152347434829780,892107730853192,5
607125626079805,938914662790600,1
992727280752819,834766203205576,5
987444564686190,910763799032085,2
10203953804817780,927733480573421,4
711430155577848,989757567720742,4
839920419434283,4512356503444,11
313753202114879,660675814059288,2
756816911006979,786113008111321,1
1053677634649168,10202312456291388,1
956147224402627,652140078233441,2
10204642435323431,10152342938162701,19
1806233982936425,831479096888878,3
460745027399247,10204352605282032,1
706359346091997,437870646361085,2
10202997571074187,829518407092619,8
10201945711113101,837864506275476,1
762381077172348,959836074038008,1
487279558081004,631261066953073,1
921133171234630,10203925442909771,1
925454007468435,872236152844130,1
674396442610033,10152516297944473,2
1049780928382909,10205393797190065,1
10210706951738728,10205434924064070,3
776876409056713,1612749382290306,1
877901975619112,982548331774023,2
860006067382773,300469980077155,1
504983779649800,160600237607111,1
10152551203267427,10205107597032155,4
881765761866674,688084071240217,3
10152772543840955,10203953361857013,1
4527887891812,10204270915830576,3
1170980416268934,748816878543196,2
1100449346662109,395042693979016,9
10205847847942856,10154380281645101,7
10204742722908062,1020955448050200,3
10202248285323670,515013741974450,4
10201235381405933,828173380531016,2
768440773242124,659624034148919,4
1041092022591862,578350538968824,11
1084437458240471,10204004842149542,1
10204921651069812,770256253040727,1
624141647728838,958061317553408,2
398677270302332,672121142913726,1
851978538224475,370314516502359,1
1490103687875984,972879089396963,1
892337117445634,995864023823921,1
1206122006112981,10201331103400022,2
455518027976039,10205844963181704,1
10204842594255331,10203292123359676,13
253520261775835,704357089618313,2
818215601521790,589796671128058,1
1048790811832529,4155002210789,2
10204640817567258,10152622245334125,6
10204142775161277,10205337736619776,1
258112697878258,908128229219818,2
561536597305185,720057748101668,1
782604058458989,10201861650138982,1
924063614287443,10153563840256242,1
10205423797182967,10205135706144738,1
10204417927115291,10206638707591070,1
10201876898388097,10205056263188933,4
747760498617602,10204376044496196,4
10152497704746277,10203019414380159,6
10203223391161423,587929798017947,8
1463675767287703,641246306000771,1
770310119677022,10202377259467563,1
540263769433747,10203944167020008,1
10152459216825418,10206541330923696,1
437280366428865,882776968475179,1
1024908774187762,972139676183650,1
10202892019680768,10205793699864768,1
10204749776280492,10205318240295698,2
10202977531856312,10202358965606872,3
958061317553408,624141647728838,2
1234417106576885,10202846714021807,1
929508753760998,445434708892573,8
1090078184354883,883718765002735,1
786495661422283,836021256427892,1
829041293856917,10202851450085593,1
569032439899776,153074588452214,1
10206218642201854,1287390791278953,10
749198548500041,883537225018571,1
672334776148992,10204329809244618,1
630445857060800,974515359248899,3
690465921048259,10202965581919727,3
998327540282778,10205294290775931,2
10205852550339558,651621928239319,4
856729801044875,711847758941188,1
832722126741798,1660656877495073,1
10203606483755990,10204180413140610,6
10203085320481098,10203920967695541,3
978291745554719,10153582052970209,1
1713857758884306,884683384960889,1
1472326726385093,904020732994213,4
952077484823973,1516032971958568,4
10204918440653652,863568460338652,49
10202812002914852,1892330560992958,1
1588860517807496,926260677489264,2
1541131696210233,758450354204612,6
361994937319673,10204694801787542,1
